Model info
==========
Mesh file: textured.ply (VN 867649, FN 1732678)
Texture files:
  textured.jpg

Parameterization info
=====================
Number of charts: 610
    ID    faces      perc_3D      perc_UV   resolution    n_adj
   310        3  1.55385e-06  1.71745e-06      12.2265        2
   311        2   1.5447e-06   1.7089e-06      12.1656        3
   312        4  1.54055e-06  1.70316e-06      12.1247        2
   313        8  1.53918e-06   1.7014e-06      12.1122        8
   314        3  1.52985e-06  1.69076e-06      12.0365        3
   315        1  2.74712e-07  3.03998e-07      2.16415        2
   316        7  1.45967e-06  1.61471e-06      11.4951        7
   317        3  1.45047e-06  1.60368e-06      11.4165        5
   318        5   1.4296e-06  1.58118e-06      11.2564        3
   319        4  1.42766e-06  1.57821e-06      11.2352        3
   320        6  1.38664e-06    1.533e-06      10.9134        4
   321        2  1.38621e-06  1.53179e-06      10.9047        3
   322        7  1.36514e-06  1.50939e-06      10.7453        2
   323        7  1.36435e-06  1.50808e-06      10.7359        3
   324        4  1.35417e-06  1.49627e-06      10.6519        2
   325        5  1.34032e-06  1.48121e-06      10.5447        3
   326        9  1.30287e-06  1.44122e-06        10.26        6
   327        4  1.20751e-06    1.335e-06      9.50383        5
   328        2  1.19928e-06  1.32675e-06      9.44506        3
   329        3  1.19431e-06  1.32026e-06      9.39889        5
   330        4  1.18713e-06  1.31213e-06      9.34104        5
   331        3  1.17825e-06  1.30128e-06      9.26375        5
   332        2  1.15619e-06   1.2784e-06      9.10088        2
   333        3  1.12821e-06  1.24605e-06       8.8706        4
   334        2  1.11535e-06  1.23302e-06      8.77782        4
   335        2  1.07187e-06  1.18553e-06      8.43973        2
   336        6  1.05353e-06  1.16645e-06      8.30389        3
   337        8  1.05322e-06  1.16451e-06      8.29011        6
   338       11   1.0511e-06  1.16169e-06      8.27004        4
   339        4  1.04518e-06   1.1549e-06      8.22166        3
   340        9  1.02367e-06  1.13293e-06      8.06528        8
   341        3  9.90782e-07  1.09474e-06       7.7934        4
   342       12  9.68018e-07  1.07018e-06      7.61856        7
   343        3  9.28877e-07  1.02716e-06      7.31233        3
   344        3  4.30526e-08  5.60556e-08     0.399057        2
   345        1  9.27026e-07    1.024e-06      7.28983        3
   346        5  9.26835e-07  1.02561e-06      7.30125        5
   347        4  9.10054e-07  1.00618e-06      7.16297        3
   348        2  9.00144e-07  9.95547e-07      7.08726        4
   349        5  8.95052e-07  9.89131e-07      7.04159        4
   350        4  8.81497e-07  9.75519e-07      6.94468        2
   351        1  8.53098e-08   9.3892e-08     0.668413        2
   352        3  8.61724e-07  9.52789e-07      6.78287        4
   353        6  8.26967e-07   9.1474e-07        6.512        3
   354        2  8.16355e-07  9.01717e-07      6.41929        4
   355       10  7.93574e-07  8.76465e-07      6.23952        7
   356        1   7.5901e-07   8.3902e-07      5.97295        3
   357        2  6.98704e-07  7.72634e-07      5.50035        2
   358       14  6.91893e-07  7.65544e-07      5.44988        4
   359        4  6.63038e-07   7.3291e-07      5.21756        6
   360        6  6.53725e-07   7.2229e-07      5.14196        7
   361        5  6.52402e-07  7.20517e-07      5.12934        4
   362        5  6.46573e-07   7.1549e-07      5.09354        3
   363        6   6.3529e-07  7.02433e-07      5.00059        6
   364        2  6.34281e-07  7.02681e-07      5.00236        4
   365        3  6.32773e-07  7.00309e-07      4.98547        2
   366        1  6.32542e-07  6.99976e-07       4.9831        3
   367        1  5.96194e-07  6.58872e-07      4.69049        3
   368        3  5.88656e-07  6.50298e-07      4.62945        3
   369        1  5.77761e-07  6.39025e-07      4.54919        3
   370        3  5.70118e-07  6.30218e-07       4.4865        4
   371        2  5.55677e-07  6.13659e-07      4.36861        4
   372        2  5.53485e-07  6.11647e-07      4.35429        4
   373        2  5.28693e-07  5.84908e-07      4.16394        3
   374        3  5.25936e-07  5.82376e-07      4.14591        5
   375        6  5.11102e-07  5.64694e-07      4.02004        4
   376        2   4.9093e-07  5.42928e-07      3.86508        4
   377        4  4.86144e-07  5.37325e-07       3.8252        5
   378        8  4.81162e-07  5.31835e-07      3.78611        6
   379        2  4.76449e-07  5.27275e-07      3.75365        2
   380        1  4.74622e-07  5.24948e-07      3.73708        3
   381        2  4.70429e-07  5.19581e-07      3.69887        4
   382        2  4.58682e-07  5.06705e-07      3.60721        4
   383        2  4.51573e-07  4.99216e-07       3.5539        4
   384        9  4.43538e-07  4.91011e-07      3.49549        5
   385        1  4.37882e-07  4.84462e-07      3.44887        3
   386        3  4.32938e-07  4.78258e-07       3.4047        4
   387        1  4.13468e-07  4.57373e-07      3.25602        3
   388        1  4.07189e-07   4.4968e-07      3.20126        3
   389        7  4.00879e-07   4.4334e-07      3.15612        2
   390        1  3.96542e-07  4.38398e-07      3.12094        2
   391        1  1.01188e-07  1.11871e-07     0.796406        0
   392        3  3.85776e-07   4.2597e-07      3.03246        3
   393       13  3.75452e-07  4.14997e-07      2.95435        8
   394        2  3.68086e-07  4.07634e-07      2.90193        2
   395        2  3.54796e-07  3.91826e-07       2.7894        4
   396       11  3.38789e-07  3.73379e-07      2.65807        6
   397        3  3.15919e-07  3.48831e-07      2.48332        5
   398        2  3.15635e-07  3.48705e-07      2.48242        3
   399        1  2.95636e-07  3.26518e-07      2.32447        3
   400        4  2.91697e-07  3.21538e-07      2.28902        3
   401       11  2.79746e-07  3.10506e-07      2.21048        9
   402        1  2.75665e-07  3.04483e-07      2.16761        3
   403        3  2.73916e-07  3.03261e-07       2.1589        4
   404       19  2.66662e-07  2.95019e-07      2.10023        8
   405        7  2.58752e-07  2.85378e-07       2.0316        7
   406        8  2.52545e-07  2.79241e-07       1.9879        6
   407        3  2.40358e-07  2.65611e-07      1.89087        4
   408        4  2.20161e-07  2.43459e-07      1.73317        4
   409        3  2.15154e-07  2.38219e-07      1.69587        5
   410        1  2.14934e-07  2.38002e-07      1.69432        3
   411        1  2.00183e-07  2.21232e-07      1.57494        3
