Model info
==========
Mesh file: e18sh42_Giuseppe_masked.ply (VN 2345368, FN 4640415)
Texture files:
  e18sh42_Giuseppe_masked.png

Parameterization info
=====================
Number of charts: 8733
    ID    faces      perc_3D      perc_UV   resolution    n_adj
   467      112  2.65722e-05  2.42673e-05      808.113        1
   468        1  2.76582e-07            0            0        1
   469       10  1.44062e-06  2.87504e-07      9.57402        3
   470        2  4.46582e-07            0            0        1
   471        6  1.27049e-06  4.73333e-07      15.7622        2
   472        2  4.61598e-07            0            0        2
   473        9  2.16873e-06  5.68414e-07      18.9285        2
   474        3  6.40963e-07            0            0        2
   475       16  3.02904e-06  6.28939e-07       20.944        2
   476        2  3.44439e-07            0            0        2
   477       14  2.99536e-06            0            0        4
   478       15  3.60782e-06  1.35779e-06      45.2153        6
   479       28  5.22459e-06  5.00685e-06       166.73        2
   480        1  1.26774e-07  4.10122e-08      1.36573        1
   481        3  5.19613e-07            0            0        2
   482        3  4.00467e-07            0            0        2
   483      157  3.42785e-05  2.70589e-05      901.074        5
   484      211  4.74543e-05  4.75718e-05      1584.17        3
   485        1  2.78504e-07            0            0        1
   486        5  8.41905e-07            0            0        1
   487       73  1.38853e-05  6.09186e-06      202.862        2
   488       28  5.59454e-06            0            0        2
   489        1  1.89731e-07  2.30226e-08     0.766665        1
   490     2327  0.000510887  0.000303217      10097.3       16
   491        3  5.32685e-07  3.01002e-07      10.0235        1
   492       46  1.08639e-05  1.41196e-05      470.191        1
   493      598  0.000133465  0.000143666      4784.15        2
   494     1792  0.000366987  0.000287859      9585.86        7
   495        2  3.51555e-07  2.07153e-07       6.8983        1
   496     4171  0.000925208  0.000553812      18442.2       27
   497      184  3.97172e-05  2.23231e-05      743.371        2
   498        4  6.08677e-07            0            0        1
   499        5  1.12742e-06            0            0        1
   500       47  1.02289e-05   5.4505e-06      181.504        1
   501       25   5.2496e-06  3.30297e-06      109.991        2
   502        1  1.73023e-07            0            0        1
   503        2  5.05856e-07            0            0        2
   504       16  3.59092e-06            0            0        2
   505        1  2.59761e-07            0            0        1
   506        1  1.25155e-07            0            0        2
   507        1   1.6806e-07  7.60563e-08      2.53271        2
   508       17  4.12312e-06            0            0        2
   509       22  4.75149e-06  1.96361e-06      65.3891        3
   510        9  1.51759e-06   2.1747e-06      72.4186        2
   511       10  1.87034e-06  2.57853e-06      85.8664        1
   512        2  3.78185e-07  2.64015e-07      8.79183        1
   513        2  2.66362e-07  1.90641e-07      6.34844        1
   514       16  3.67774e-06            0            0        2
   515     1227  0.000244746   0.00021959      7312.47       10
   516        1  1.24602e-07   2.4474e-08     0.814998        1
   517     2103  0.000452431  0.000336014      11189.4       18
   518     1666  0.000352228  0.000287156      9562.43       13
   519     1858  0.000389841  0.000269571      8976.84       13
   520       62   1.0402e-05            0            0        1
   521        1  1.29616e-07            0            0        1
   522      132  2.95017e-05            0            0        1
   523      199  4.67719e-05            0            0        2
   524       30  6.23513e-06  1.92658e-06      64.1561        1
   525        7  1.34951e-06            0            0        1
   526       18  2.71751e-06            0            0        1
   527      178  3.53596e-05            0            0        1
   528        8  1.41289e-06            0            0        1
   529        1  2.53921e-07            0            0        1
   530       10  2.03723e-06            0            0        1
   531        5  1.19999e-06            0            0        1
   532        1  2.45463e-07            0            0        1
   533        1  1.75044e-07            0            0        1
   534        8  1.60333e-06            0            0        1
   535        2  5.24738e-07            0            0        1
   536        3  6.30868e-07            0            0        1
   537        2  4.21986e-07            0            0        1
   538       33  7.79563e-06            0            0        2
   539        1  1.24554e-07            0            0        1
   540      450  0.000101102            0            0        3
   541        5  8.11483e-07            0            0        1
   542        2  4.82421e-07            0            0        1
   543      701  0.000152643            0            0        5
   544        4  7.45511e-07  6.59778e-07       21.971        3
   545        1  1.68714e-07            0            0        1
   546        1  1.81562e-07            0            0        1
   547     1155  0.000265576  0.000241809      8052.36        9
   548        8  1.37619e-06            0            0        1
   549        3  6.02724e-07            0            0        2
   550      976  0.000196664  0.000124871      4158.27        3
   551        2  2.65316e-07  1.11848e-07      3.72459        2
   552       24  5.17729e-06            0            0        3
   553       34  7.55724e-06            0            0        2
   554        1  2.52242e-07            0            0        1
   555       42   8.6146e-06            0            0        1
   556        1  1.26507e-07  1.85739e-08     0.618519        1
   557        1  1.53355e-07            0            0        1
   558      608  0.000131554            0            0        3
   559        3  7.65227e-07  1.39037e-07      4.63002        2
   560       10  1.91003e-06            0            0        2
   561     1559  0.000343699  0.000309243      10297.9        8
   562        1  1.29424e-07            0            0        1
   563        1  1.50427e-07  5.08019e-09     0.169173        1
   564       47   1.0201e-05  5.39459e-06      179.643        4
   565       17  3.79947e-06            0            0        4
   566        2  2.93927e-07   1.2964e-07      4.31709        2
   567        1  2.01309e-07  1.11883e-09    0.0372577        1
   568       22  4.48197e-06  3.74131e-06      124.588        3
   569       17  3.65403e-06  2.81721e-06      93.8146        1
   570        4  1.00628e-06            0            0        2
   571      100  2.30253e-05            0            0        2
   572     1573  0.000340154  0.000227518      7576.48        8
   573        2   3.1738e-07            0            0        2
   574        9  1.98231e-06  7.77408e-07      25.8881        2
