Model info
==========
Mesh file: Tutan_500k_tex.ply (VN 256699, FN 500000)
Texture files:
  Tutan_tex.png

Parameterization info
=====================
Number of charts: 2818
    ID    faces      perc_3D      perc_UV   resolution    n_adj
   358       20  3.76229e-05  8.09447e-06      50.5046        5
   359        1  3.74471e-07  8.05159e-08     0.502371        2
   360       26  1.04527e-05  4.46521e-06      27.8602        6
   361        2  5.00885e-07            0            0        2
   362       37  5.53584e-05  1.73884e-05      108.493        8
   363       26   1.2375e-05   3.1897e-06      19.9018        4
   364        9  3.39044e-06  8.98914e-07      5.60868        2
   365        1  4.09659e-07            0            0        2
   366       22   1.2609e-05  5.66486e-06      35.3453        3
   367        6  1.89628e-06  8.40889e-07      5.24664        3
   368       12  1.22847e-05  3.96217e-06      24.7215        4
   369       13  7.17019e-06  3.78551e-06      23.6193        3
   370        2  5.99108e-07    1.933e-07      1.20607        1
   371        2  7.78064e-07   3.8228e-07       2.3852        1
   372       51  3.24525e-05  2.53076e-05      157.904        3
   373        9  1.32015e-05  3.16793e-06       19.766        3
   374       19  1.27107e-05  5.25595e-06       32.794        3
   375        3  2.33553e-06  4.05369e-07      2.52926        2
   376        3  3.14605e-06  6.41714e-07      4.00391        3
   377       12  2.80211e-06  2.16353e-06      13.4991        2
   378        1  4.34332e-07  7.84058e-08     0.489205        2
   379       11  4.81969e-06  1.39281e-06      8.69028        3
   380        2  2.12553e-06   5.4419e-07      3.39542        2
   381        1  4.98149e-07  6.72062e-08     0.419326        1
   382       14  5.71825e-06  1.18533e-06      7.39577        2
   383        2  3.84039e-06  5.28111e-07      3.29509        2
   384        6  3.56064e-06  7.99507e-07      4.98844        3
   385       14  6.64183e-06  2.60444e-06      16.2501        3
   386       26  2.01126e-05   8.8306e-06      55.0976        3
   387       11  3.96114e-06  1.07809e-06      6.72663        4
   388       10  4.79589e-06  3.46117e-06      21.5956        4
   389        6  3.49087e-06            0            0        1
   390       28  2.35802e-05  1.34608e-05      83.9871        5
   391        1  6.17631e-07  1.88751e-09    0.0117769        2
   392        1  2.94396e-07   6.4208e-08     0.400619        3
   393       20  1.23794e-05  7.41569e-06      46.2694        3
   394        1  3.79775e-07            0            0        2
   395        4  2.69771e-06  7.24381e-07       4.5197        1
   396        1  4.13309e-08            0            0        1
   397       10  2.57056e-06  1.30743e-06      8.15759        1
   398       17  1.39833e-05  5.62183e-06      35.0768        2
   399        8  6.50921e-06  1.74801e-06      10.9065        3
   400       14   1.3534e-05  5.45371e-06      34.0279        2
   401        4  2.17501e-06  5.47492e-07      3.41602        3
   402       36  1.19271e-05   8.0245e-06      50.0681        4
   403       11  2.92483e-06  2.07493e-06      12.9463        1
   404        5  2.57381e-06  5.03345e-07      3.14057        2
   405       19  1.07958e-05  5.21751e-06      32.5541        3
   406        2  3.59626e-06  7.67737e-07      4.79022        4
   407        1  1.89176e-06  6.06459e-08     0.378394        2
   408       12  3.79333e-06  1.76304e-06      11.0003        3
   409        4  3.20676e-06  8.31468e-07      5.18786        3
   410        6  2.47175e-06  6.74272e-07      4.20705        3
   411        5  1.96322e-06   4.0212e-07      2.50898        2
   412        7  3.44815e-06  2.20316e-06      13.7464        3
   413        3  2.21454e-06  2.58047e-07      1.61006        2
   414       15  1.06101e-05  2.83534e-06      17.6908        4
   415        1  9.92621e-07  5.90133e-08     0.368207        1
   416       15  5.94973e-06   3.7533e-06      23.4183        1
   417       20  2.40084e-05  8.39486e-06      52.3789        1
   418       11  4.38457e-06  2.74708e-06      17.1401        2
   419       23  8.48774e-06    7.428e-06      46.3462        2
   420       26  1.63739e-05  1.07954e-05      67.3567        2
   421       12  4.48605e-06  2.94109e-06      18.3506        2
   422       12  1.29394e-05  7.61468e-06       47.511        1
   423       22  8.76823e-06  5.89105e-06      36.7566        1
   424        1  2.78473e-07            0            0        1
   425        1  2.80603e-07            0            0        1
   426       10  1.66685e-05  1.38719e-05      86.5522        2
   427       14  1.64109e-05  1.62479e-05      101.377        1
   428        5  5.01519e-06  4.29329e-06      26.7875        1
   429        2  2.64485e-06  1.02069e-06      6.36849        1
   430        7  1.04468e-05  5.74578e-06      35.8502        1
   431       34   4.6198e-05  4.79088e-05      298.922        1
   432        9  1.84029e-05  1.93947e-05      121.011        1
   433        3  4.27628e-06  1.95446e-06      12.1947        1
   434    14428    0.0309674    0.0332023       207162       73
   435        5  1.10109e-06  9.88553e-07      6.16798        1
   436       10  6.12909e-06  3.23326e-06      20.1736        2
   437        2  6.52158e-07  3.24513e-07      2.02477        1
   438        5  1.77484e-06  1.86312e-06      11.6248        1
   439       37  2.38808e-05  1.69725e-05      105.898        1
   440       49  2.09968e-05            0            0        3
   441        2  7.80411e-07  4.49511e-08     0.280468        1
   442        1   5.4571e-07  4.77437e-08     0.297892        2
   443        1  2.81844e-07            0            0        2
   444        2  2.70249e-07  6.11661e-08     0.381639        2
   445        2  8.93212e-07   3.3732e-08     0.210467        2
   446       11  3.53929e-06            0            0        2
   447        1  4.89663e-07            0            0        1
   448        2  3.15066e-07            0            0        1
   449        1  2.84473e-07  6.56337e-08     0.409515        1
   450       51  2.86255e-05   1.1176e-05      69.7314        2
   451        2  1.96546e-07            0            0        1
   452        1   3.8287e-07            0            0        1
   453        8  3.79731e-06  2.55471e-06      15.9398        4
   454        1  3.55589e-07            0            0        1
   455        1  2.29986e-07            0            0        1
   456       36  2.66298e-05  1.68644e-05      105.224        4
   457        1  2.82371e-07  1.06845e-08    0.0666651        2
   458        7  2.50558e-06            0            0        2
   459        4   1.9442e-06  1.10744e-06      6.90976        1
   460        3  1.57486e-06  7.79175e-07      4.86158        3
   461       51  3.08198e-05  1.71836e-05      107.216        4
   462        1  9.18649e-07   7.2761e-08     0.453985        2
   463       29  1.56803e-05  4.54656e-06      28.3678        4
   464        3  2.79945e-06  9.30205e-07      5.80392        2
   465        1  4.20748e-07  1.40742e-07     0.878147        1
   466        1  5.27474e-07  4.15206e-08     0.259063        1
   467        3  2.76506e-07  2.60302e-08     0.162412        1
   468       15  4.86584e-06  1.32581e-06      8.27225        1
   469       12  3.84908e-06  1.01782e-06      6.35059        1
   470        1  3.49381e-07  5.75491e-08     0.359071        1
   471        1  5.30323e-07  1.56636e-07     0.977314        1
   472        1  4.77211e-07  2.23806e-07      1.39641        3
   473        1  2.42472e-07  9.14796e-08     0.570777        1
   474        4   4.4573e-06  1.63935e-06      10.2286        2
   475       19  1.38653e-05  4.45807e-06      27.8156        3
   476     2369   0.00557775   0.00600579      37472.5       31
   477      453  0.000616167  0.000160943      1004.18       20
   478        2  1.11166e-06  3.57423e-07       2.2301        2
   479       18   1.5435e-05  5.58573e-06      34.8516        2
   480       20  1.33903e-05  2.74461e-06      17.1247        2
   481        9  2.24714e-06  6.89132e-07      4.29977        3
   482        1  1.16364e-08  1.27436e-08    0.0795122        1
   483        1  1.47544e-06  1.90348e-07      1.18765        3
