Model info
==========
Mesh file: achteck_turm_texrecon.obj (VN 61076, FN 99252)
Texture files:
  achteck_turm_texrecon_material0000_map_Kd.png
  achteck_turm_texrecon_material0001_map_Kd.png
  achteck_turm_texrecon_material0002_map_Kd.png
  achteck_turm_texrecon_material0003_map_Kd.png
  achteck_turm_texrecon_material0004_map_Kd.png
  achteck_turm_texrecon_material0005_map_Kd.png

Parameterization info
=====================
Number of charts: 2160
    ID    faces      perc_3D      perc_UV   resolution    n_adj
   216      187   0.00264178  0.000616916       5568.8        7
   217      245   0.00206088  0.000626928      5659.18        8
   218      220   0.00035194  0.000534586      4825.62       10
   219      182  0.000296218   0.00036443      3289.65       22
   220        1  3.25739e-06    2.892e-06      26.1056        1
   221      185   0.00182759  0.000665768      6009.78        5
   222       88   0.00201196  0.000371483      3353.32        5
   223      116   0.00125749  0.000311378      2810.76       10
   224      130     0.001131  0.000316337      2855.53        2
   225       72  0.000177933  0.000254249      2295.07       11
   226        3  6.54505e-06  1.02436e-05      92.4672        3
   227      132  0.000218186  0.000384934      3474.74        8
   228      165   0.00174178  0.000527965      4765.86        0
   229       78  0.000132106  0.000170288      1537.16        4
   230        8  1.34709e-05  9.20312e-06       83.075        0
   231      257  0.000408225  0.000584006      5271.73        6
   232       96  0.000349148  0.000313404      2829.05        6
   233       76  0.000126932   0.00024946      2251.83        7
   234       85   0.00138922  0.000369987      3339.81        7
   235        2  9.62806e-06  2.79239e-06      25.2065        1
   236      179   0.00207183  0.000518229      4677.96        7
   237       96  0.000241098  0.000341751      3084.93        2
   238      197  0.000408873  0.000389691      3517.68        7
   239       96  0.000149146   0.00041655      3760.12        2
   240      157  0.000256167  0.000454918      4106.47       12
   241       97   0.00266798  0.000347298         3135        2
   242      130   0.00152094  0.000410271      3703.45        1
   243       69  0.000116111  0.000224927      2030.38        5
   244       93  0.000195959   0.00026109      2356.81        4
   245       48  0.000145762  0.000249068       2248.3        9
   246       67   0.00143818  0.000332215      2998.85        6
   247       84  0.000174748  0.000256779       2317.9       14
   248      130   0.00129023  0.000303611      2740.65       10
