Model info
==========
Mesh file: Gargo1M_tex.ply (VN 499998, FN 999992)
Texture files:
  Gargo_1M_tex.png

Parameterization info
=====================
Number of charts: 1209
    ID    faces      perc_3D      perc_UV   resolution    n_adj
   308       25  3.72869e-05            0            0        2
   309        4  8.23743e-06            0            0        1
   310        6  4.95872e-06            0            0        2
   311       40   4.0589e-05            0            0        5
   312       30  2.73905e-05  3.26888e-05      207.504        3
   313      180  0.000127565  0.000139836      887.662        2
   314       18   1.7057e-05            0            0        1
   315        4  4.48402e-06            0            0        1
   316       50  3.62417e-05  4.37882e-05      277.961        2
   317      415  0.000306999   0.00032511      2063.75        5
   318      395  0.000299971  0.000311039      1974.43        4
   319       74   6.0348e-05  6.50691e-05       413.05        2
   320    19107    0.0186361     0.018292       116115       41
   321     3080   0.00347989   0.00362292      22997.8        3
   322      258  0.000262272  0.000288884      1833.79        3
   323       81  5.81608e-05  2.01954e-05      128.198        2
   324       36  6.28517e-05  4.57654e-05      290.512        4
   325       37  3.89364e-05  2.20559e-05      140.008        3
   326       95  6.16067e-05            0            0        1
   327       67  6.80797e-05  1.27651e-05      81.0308        5
   328        2  2.64323e-06            0            0        2
   329       54  5.59091e-05  6.50912e-05       413.19        6
   330        1  1.80391e-06  6.44167e-08     0.408908        2
   331     1231   0.00113415   0.00123074      7812.58        3
   332      469   0.00043014  0.000538338      3417.29        3
   333        4   6.7867e-06            0            0        3
   334      120  0.000133749  2.88066e-05       182.86        2
   335      281  0.000315336  0.000359144       2279.8        3
   336        2  2.74967e-08            0            0        1
   337      124  8.55275e-05  4.67175e-05      296.556        3
   338       18  7.77405e-06   4.5921e-06        29.15        1
   339      192  0.000160186            0            0        4
   340       97  7.49722e-05  3.05284e-05       193.79        3
   341        2  9.21197e-07            0            0        1
   342        5  3.54081e-06            0            0        1
   343      170  0.000140246  0.000111661      708.805        4
   344       18   8.2714e-06  3.95407e-06      25.0998        4
   345   103494     0.101995     0.130889       830866      205
   346       93  4.03035e-05  3.31339e-05       210.33        4
   347      114  0.000114658  0.000135472      859.959        2
   348       92  9.26151e-05  7.45057e-05      472.952        2
   349      251  0.000143016  0.000125205      794.782        2
   350        5  4.80282e-06  8.17489e-07      5.18931        2
   351       22   1.9226e-05            0            0        4
   352      285  0.000320748  0.000306378      1944.84        2
   353       17  1.09623e-05            0            0        6
   354        2  2.13192e-06   9.9481e-08     0.631491        3
   355        1  8.86135e-07  1.35974e-07     0.863142        2
   356       12  1.11226e-05  1.90245e-06      12.0765        4
   357       30  2.79872e-05  3.21349e-05      203.988        2
   358       84  7.17664e-05  5.40741e-05      343.255        5
   359        4   1.6213e-06  1.00164e-06       6.3583        2
   360       13  5.42155e-06            0            0        4
   361        2  1.66266e-06  1.05394e-06      6.69029        2
   362       22  1.57229e-05  1.85322e-05       117.64        3
   363       72  7.54855e-05  2.33582e-05      148.275        4
   364       10  5.68662e-06  3.39213e-06      21.5327        2
   365       90  8.70596e-05  8.69207e-05       551.76        4
   366       39  2.90874e-05            0            0        4
   367      131  7.67814e-05            0            0        2
   368      125  0.000103566  0.000129523      822.192        2
   369       42  2.53037e-05  1.12992e-05       71.726        3
   370       80  0.000111479  4.16306e-05      264.265        2
   371        2  1.65007e-06  1.96424e-06      12.4687        2
   372        7  5.83083e-06  6.70301e-06      42.5497        2
   373     3883    0.0039141   0.00420348      26683.1        7
   374       24  1.86341e-05  1.69291e-05      107.464        1
   375        2  2.92275e-06            0            0        1
   376       49  5.54854e-05            0            0        3
   377        1  1.32126e-06  5.33009e-08     0.338346        3
   378       13  1.31432e-05  1.29038e-05      81.9118        1
   379      758   0.00070743            0            0        5
   380       31   2.8224e-05   6.2498e-06      39.6728        2
   381    11008    0.0122792   0.00940897      59726.8       28
   382        8  8.01837e-06  6.67506e-06      42.3723        1
   383     1883   0.00225049   0.00150892      9578.39        8
   384      101  6.37676e-05  4.70271e-05      298.521        2
   385     2638   0.00209587   0.00155321      9859.58       19
   386       90  6.07825e-05  4.90578e-05      311.412        2
   387       86  6.48258e-05  7.57833e-05      481.062        2
   388       45  3.15541e-05     3.79e-05      240.584        2
   389      426  0.000478291  0.000326031       2069.6        2
   390      851   0.00102918  0.000982753      6238.38        8
   391       72  7.79154e-05  1.09515e-05      69.5188        7
   392        2  1.84884e-06  6.26164e-07       3.9748        2
   393        4  3.68565e-06            0            0        2
   394     8844   0.00788113   0.00671162      42604.4       46
   395        8  8.92874e-06            0            0        3
   396        4  3.26737e-06            0            0        2
   397       15  2.76504e-05  2.75375e-05      174.804        2
   398     2617   0.00291364   0.00204106      12956.3       13
   399      100  0.000131866  0.000128981      818.755        4
   400      974   0.00117287     0.001049      6658.91        6
   401      473  0.000572004  0.000220945      1402.53        3
   402        2  1.42633e-06            0            0        1
   403       10  1.09269e-05            0            0        2
   404       23  3.30407e-05  2.89738e-05      183.921        4
   405       11  1.45521e-05  1.51771e-05       96.342        3
   406        3  1.95848e-06            0            0        2
