Model info
==========
Mesh file: GH3.ply (VN 118952, FN 228082)
Texture files:
  GH3.jpg

Parameterization info
=====================
Number of charts: 10987
    ID    faces      perc_3D      perc_UV   resolution    n_adj
   284        3  4.98364e-06  8.98918e-07      4.12478        1
   285        3  2.93744e-06  6.01442e-07      2.75978        1
   286        1  4.77887e-07  2.69715e-08     0.123762        2
   287       12  1.50278e-05  1.00798e-05      46.2523        8
   288        1  5.76447e-07  2.44526e-07      1.12203        3
   289        3  4.14258e-06  1.13108e-06      5.19007        5
   290       16   5.2848e-06  2.74209e-06      12.5824        7
   291        1  2.12848e-07  2.37667e-07      1.09056        3
   292        1  6.02981e-07  1.21273e-07     0.556474        3
   293        1  9.38231e-07  4.08293e-07       1.8735        3
   294        6  3.37078e-06  2.76094e-06      12.6689        3
   295        2  9.25593e-07  7.71092e-07      3.53824        3
   296        2  1.19197e-06  5.20154e-07      2.38678        2
   297        6  1.62264e-05  4.19735e-06        19.26        0
   298        4  3.13405e-07  3.14246e-07      1.44195        0
   299        4  9.80366e-07  3.52643e-07      1.61814        0
   300        4  3.80207e-06  1.63618e-06      7.50777        2
   301        3   3.5447e-06  2.97505e-06      13.6514        2
   302        1  9.13561e-07  1.32119e-07     0.606244        2
   303        4  5.58357e-07  1.31282e-06      6.02404        0
   304        4  1.12665e-07  5.10924e-08     0.234443        0
   305        4  4.13014e-07   2.8073e-07      1.28816        0
   306        4  3.42605e-07  1.55261e-07     0.712431        0
   307        4  1.89909e-07  6.24803e-08     0.286698        0
   308        4  3.88065e-07  1.63333e-07     0.749473        0
   309        2  8.17763e-08  8.01592e-08     0.367819        0
   310        4  5.98432e-07   2.8213e-07      1.29459        0
   311        4  1.29585e-06   1.6498e-07     0.757028        0
   312        2  4.52606e-06  1.56035e-06      7.15985        1
   313        4   7.4775e-06  3.03358e-06      13.9199        1
   314        4  7.59822e-07  2.98595e-07      1.37014        0
   315        4  1.58654e-07   1.2313e-07     0.564993        0
   316        4  2.70171e-06  2.22174e-06      10.1947        0
   317        4  1.72274e-06  5.72305e-07      2.62608        0
   318        4   1.2589e-07  6.20628e-08     0.284782        0
   319        2  3.33768e-08  1.28395e-08    0.0589156        0
   320        3  6.85946e-07  2.63512e-07      1.20915        1
   321        1  2.68099e-07  1.85561e-07     0.851467        1
   322        2  3.57714e-07  7.24716e-08     0.332544        1
   323        2  2.97959e-07  1.88429e-07     0.864626        1
   324        4  2.81624e-06  1.58861e-06      7.28949        0
   325        4  1.05499e-06  5.74938e-07      2.63817        0
   326        3  9.23203e-07  1.73792e-06      7.97465        1
   327        1  2.78744e-07  1.50531e-07     0.690728        1
   328        4  1.22174e-06  6.49692e-07      2.98118        0
   329        3  6.70681e-07  1.52354e-07     0.699091        1
   330        1  2.41226e-07  2.59242e-07      1.18956        1
   331        4  3.42219e-07  3.32214e-07       1.5244        0
   332        4  1.00609e-06  8.40535e-07      3.85688        0
   333        1  5.07869e-07  2.97792e-07      1.36645        1
   334        3  1.93675e-06  8.52908e-07      3.91366        1
   335        4  2.24293e-06  2.22628e-06      10.2155        0
   336        4  1.87285e-06  1.72503e-06      7.91548        0
   337        4  1.80679e-07  1.29304e-07     0.593327        0
   338        4  3.29193e-07  2.71346e-07       1.2451        0
   339        2  6.92092e-08  3.62893e-07      1.66517        0
   340        4  2.09707e-07   1.4603e-07     0.670073        0
   341        4   1.6452e-06   1.2499e-06      5.73529        0
   342        4  3.50697e-06  1.93241e-06      8.86707        0
   343        4  7.15413e-07  6.31237e-07       2.8965        0
   344        4  2.90043e-07   1.5523e-07     0.712291        0
   345        4  2.21119e-07  9.43271e-08      0.43283        0
   346        4  7.82772e-07   3.0878e-07      1.41687        0
   347        4  1.04726e-06    1.076e-06      4.93733        0
   348        7  1.80761e-05  1.26923e-05      58.2399        3
   349       17  2.87114e-05  1.94282e-05      89.1482        4
   350        4  9.69392e-06  7.34304e-06      33.6943        3
   351       17  4.14322e-05  3.22241e-05      147.864        7
   352       19  4.99432e-05  4.28217e-05      196.492       11
   353        2  2.12057e-06  1.12152e-06      5.14623        3
   354        1  7.10717e-07  4.08239e-08     0.187325        3
   355        8  4.83088e-06  3.20015e-06      14.6843        5
   356        1  3.52961e-07  6.94061e-08     0.318477        3
   357       17  1.59771e-05  1.56934e-05      72.0108       10
   358        4  4.51609e-06  2.14154e-06      9.82669        4
   359        1   6.1281e-07  3.75707e-08     0.172397        3
   360        4  3.26761e-06  2.42956e-06      11.1483        5
   361        1  4.71662e-07  1.87893e-06      8.62169        1
   362        1  3.37067e-07  5.46176e-08     0.250619        3
   363        1  9.20164e-07  4.28732e-07      1.96728        3
   364        4  3.34018e-06  2.55914e-06      11.7429        4
   365        1  1.04678e-06  3.92741e-07      1.80213        3
   366        1  2.27236e-06  9.19222e-07      4.21795        3
   367        1  8.85514e-07  1.89406e-07     0.869112        3
   368        1  8.90565e-07  2.18701e-07      1.00353        3
   369        1  5.13589e-07   2.1413e-07     0.982559        3
   370        2   5.7216e-07  4.20289e-07      1.92854        2
   371        1  2.33217e-07   1.7349e-07     0.796077        2
   372        1  1.58858e-07  1.61265e-07     0.739983        2
   373        4  1.36433e-07  1.11485e-07     0.511559        0
   374        4  4.09476e-07  2.41389e-07      1.10764        0
   375        4  4.30735e-07  3.52974e-07      1.61966        0
   376        4  2.96842e-07  3.12809e-07      1.43536        0
   377        4  2.87982e-06  7.94045e-07      3.64356        0
   378        4   1.5478e-07  8.78101e-08     0.402926        0
   379        1  1.88456e-07   3.3096e-07      1.51865        2
   380        1  5.18245e-07  6.12362e-07      2.80989        2
   381        2   5.3365e-07  7.50674e-08     0.344455        2
   382        4    1.405e-06  4.16072e-06      19.0919        0
   383        3  4.68562e-07  4.13556e-08     0.189765        1
   384        1  1.70774e-07  4.58313e-08     0.210302        1
   385        4  1.71707e-07  1.30574e-07     0.599151        0
   386        4  2.49667e-07  2.13032e-07     0.977523        0
   387        4  2.27778e-07  1.85962e-07     0.853307        0
   388        4   3.7864e-07  2.25068e-07      1.03275        0
   389        2  9.01528e-07  2.94038e-07      1.34923        1
   390        2  7.71309e-07  9.51695e-07      4.36696        1
   391        4  3.47125e-06  1.11791e-06      5.12965        0
   392        2   2.5056e-07  1.64068e-07     0.752842        1
   393        2  1.92187e-07  1.72349e-07      0.79084        1
   394        2  1.70077e-07  1.68204e-07     0.771824        2
   395        1  9.74634e-08  1.12985e-07     0.518442        2
   396        1  8.60911e-08  7.80119e-08     0.357966        2
   397        4  1.61333e-06  1.18868e-05      54.5441        0
   398        4  2.15603e-07  1.59202e-07     0.730515        0
   399        4  2.51387e-07  1.30575e-07     0.599157        0
   400        3  1.70803e-07  1.39593e-07     0.640535        1
   401        1  9.59567e-08  9.16892e-08     0.420726        1
   402        4  3.39128e-07  1.30571e-07      0.59914        0
   403        2  3.97052e-08    6.406e-10   0.00293946        0
   404        3  7.68349e-07  1.85638e-07     0.851821        1
   405        1  3.46277e-07  2.36841e-07      1.08677        1
   406       13  2.20785e-05  1.39361e-05      63.9474        2
   407       21  2.57724e-05   1.5401e-05      70.6692        4
   408        5  4.90795e-06  1.51091e-06      6.93298        2
   409        1  3.24787e-07  3.18991e-07      1.46372        2
   410        3  7.87213e-07  7.41604e-07      3.40293        2
   411        1  4.59144e-07  7.59883e-08     0.348681        2
   412        1  3.45431e-07  1.03618e-07     0.475462        3
   413        1  4.96199e-07  1.95718e-07     0.898073        3
   414        1  4.04584e-07  4.06698e-07      1.86618        3
   415        1  2.22457e-07  2.93771e-07        1.348        3
   416        4  2.22779e-06  6.75636e-07      3.10023        0
   417        4  3.34929e-07  2.85996e-07      1.31232        0
   418        4  2.61994e-07  1.75642e-07     0.805953        0
   419        4  9.50994e-07   2.5736e-07      1.18092        0
   420        4  4.22925e-07  2.44888e-07       1.1237        0
   421        4  3.00803e-07   1.4893e-07     0.683383        0
   422        4  4.33914e-06  1.51707e-05      69.6124        0
   423        4  1.53673e-06   1.5369e-06      7.05226        0
   424        4  3.15943e-07  2.36752e-07      1.08636        0
   425        3  5.04581e-07  2.48253e-06      11.3914        1
   426        1    2.047e-07  7.77313e-07      3.56679        1
   427        4  1.26962e-06  9.35983e-07      4.29486        0
   428        4  1.45436e-07  1.37675e-07     0.631738        0
   429        4  3.09606e-07  1.80819e-07     0.829708        0
   430        4  1.56042e-06  8.14781e-07      3.73871        0
   431        4  5.16896e-07  4.02888e-07      1.84869        0
   432        4  4.74836e-07  7.83318e-08     0.359434        0
   433        4  6.12663e-07  1.09288e-07      0.50148        0
   434        4   3.9179e-07  2.77033e-07      1.27119        0
   435        4  1.64859e-07  9.37332e-08     0.430105        0
   436        4  1.78748e-07   6.2856e-08     0.288422        0
   437        1  1.21707e-07  1.10756e-07     0.508216        2
   438        2  2.16469e-07  1.60857e-07     0.738112        2
   439        1  6.57317e-08  2.54321e-09    0.0116698        2
   440        4  7.77169e-07  5.93076e-07       2.7214        0
   441        4  7.62252e-06  4.05527e-06       18.608        0
   442        4  2.76258e-07  2.84806e-07      1.30686        0
   443        3  4.84845e-07  2.22674e-07      1.02176        1
   444        1  3.13692e-07  2.26673e-07      1.04011        1
   445        1  4.32046e-08  1.47776e-08    0.0678087        3
   446        1  6.14486e-08  5.50943e-08     0.252806        3
   447        1  8.49187e-08  1.60594e-08    0.0736902        3
   448        1  6.97977e-08  8.55214e-08     0.392424        3
   449        4  2.22368e-07   8.5483e-08     0.392248        0
   450        4  4.02658e-07  5.86368e-07      2.69061        0
   451        3  4.76552e-07  3.64724e-07      1.67358        1
   452        1  9.31181e-08  2.78197e-08     0.127654        1
   453        4  3.68911e-07  8.35044e-08     0.383169        0
   454        4  3.79288e-07  1.35258e-07     0.620648        0
   455        2  4.73569e-07  3.52025e-07      1.61531        1
   456        2  4.58642e-07  5.24582e-07       2.4071        1
   457        4  2.41565e-07  9.91651e-08      0.45503        0
   458        4  3.51882e-07  8.74918e-08     0.401466        0
   459        2  9.74867e-07  2.25349e-07      1.03404        1
   460        2  1.08637e-06  7.13054e-07      3.27193        1
   461        4  8.81159e-07  1.73647e-06        7.968        0
   462        4  3.34678e-06  1.41913e-06      6.51184        0
   463        4  1.69167e-07  7.11759e-08     0.326598        0
   464        4  3.88549e-07  1.46801e-07     0.673614        0
   465        4  2.83603e-07  1.45266e-07     0.666568        0
   466        4  2.42357e-07  1.38765e-07     0.636737        0
   467        4  3.66027e-07  4.07619e-07       1.8704        0
   468        4  7.80554e-07  7.92497e-07      3.63646        0
   469        4  6.86792e-07   8.4386e-07      3.87214        0
   470        4  4.87463e-07  1.54283e-06      7.07944        0
   471        4   7.3789e-07  5.48837e-07       2.5184        0
   472        4  1.02865e-06  2.04038e-06      9.36252        0
   473        4  4.72407e-07   5.7965e-07      2.65979        0
   474        4  2.86483e-06  1.89369e-06      8.68939        0
   475        4  6.46721e-07  3.02085e-07      1.38615        0
   476        4  2.82323e-07  2.09764e-07     0.962524        0
   477        4  2.78552e-07   1.1214e-07     0.514564        0
   478        4  4.65727e-07  1.86284e-07     0.854785        0
   479        4  2.93411e-07  1.44178e-06      6.61577        0
   480        4   1.1193e-06  4.15483e-07      1.90649        0
   481        4  4.56952e-07  2.27295e-07      1.04297        0
   482        4  2.02504e-07   1.5899e-07     0.729543        0
