Model info
==========
Mesh file: nefertiti_HQ2_textured.obj (VN 50002, FN 100000)
Texture files:
  texture.png

Parameterization info
=====================
Number of charts: 6209
    ID    faces      perc_3D      perc_UV   resolution    n_adj
   205       91  0.000494909  0.000380674      131.864       14
   206      759   0.00477617    0.0132441      4587.69       13
   207      186   0.00106575   0.00322771      1118.07        4
   208      133  0.000445319   0.00126226      437.242        9
   209       80  0.000619739  0.000545468      188.948        6
   210       50  0.000135654  0.000293959      101.826       11
   211       18  9.75431e-05  8.25787e-05      28.6049        2
   212       63  0.000373839  0.000351383      121.718        7
   213       74  0.000172185  0.000807704      279.785       13
   214       13  3.85049e-05  3.59053e-05      12.4374        3
   215       16  6.13083e-05  4.92526e-05      17.0609        8
   216        1  4.05469e-07  3.22561e-07     0.111734        2
   217        2  1.81748e-06  6.59711e-06      2.28521        2
   218       37  0.000124795  6.42476e-05      22.2551        9
   219      100  0.000533549  0.000409713      141.923       15
   220      571    0.0050273   0.00257546      892.129       20
   221     2206   0.00588322    0.0971362      33647.5       53
   222       11  8.33015e-06  0.000115209       39.908        4
   223       10  1.57434e-05  0.000124477      43.1182        1
   224       46  5.22952e-05  0.000613188      212.406        5
   225        3  5.14586e-06  2.55686e-06     0.885684        1
   226     1057    0.0110402   0.00724247      2508.76       17
   227        1  7.86193e-06  4.20348e-07     0.145607        2
   228        2  7.23207e-06  3.63678e-06      1.25976        1
   229        1   3.2996e-06  1.49428e-06     0.517613        2
   230        2  1.01533e-05  4.04241e-06      1.40027        3
   231        1  2.12419e-06  1.98497e-07    0.0687584        3
   232        3  1.72791e-05  7.52113e-06      2.60528        5
   233        1  5.39649e-06  1.44405e-06     0.500214        1
   234        2   8.4531e-06   3.1731e-06      1.09915        1
   235        2  6.37164e-06  1.31167e-06     0.454358        1
   236        5  2.49477e-05  2.17651e-06     0.753934        1
   237        5  1.09652e-05  1.55934e-06     0.540149        3
   238        5  2.27515e-05  9.63331e-06      3.33693        3
   239        1  2.64695e-06  6.00621e-07     0.208052        1
   240        1  2.40261e-06  7.79618e-07     0.270056        3
   241        1  1.37147e-06  2.70442e-07    0.0936799        2
   242       10  3.22895e-05  1.17765e-05      4.07934        5
   243        2  2.86851e-06  1.25112e-06     0.433381        3
   244        1  1.73002e-06   1.8919e-07    0.0655345        3
   245        7  1.34216e-05  2.88902e-06      1.00074        5
   246       27  0.000157979   7.9925e-05      27.6856       12
   247       30  0.000122157  4.74704e-05      16.4435        9
   248      366   0.00745335   0.00372163      1289.15       16
   249        2  3.34698e-06  1.45987e-06     0.505691        2
   250        6   1.4561e-05  7.41264e-06      2.56771        2
   251        1  3.95713e-06  1.20321e-06     0.416786        1
   252        2  5.87112e-06  1.27048e-06     0.440089        2
   253        1  1.66092e-06  3.29808e-07     0.114244        1
   254        1  2.34283e-06  2.96955e-08    0.0102864        1
   255        1  2.90465e-06  1.75013e-06     0.606239        2
   256        1  3.31674e-06  4.24251e-07     0.146959        2
   257        1  5.05518e-06  1.45386e-06     0.503611        1
   258        1  3.60721e-06   5.0212e-07     0.173932        1
   259        1  4.93003e-06  7.46526e-07     0.258593        1
   260        2  1.56072e-05  2.20455e-06     0.763646        3
   261        1  3.00289e-06  1.64636e-07    0.0570293        2
   262        5   3.2913e-05  5.05417e-06      1.75074        1
   263        1  4.63928e-06  3.68891e-07     0.127782        1
   264        1  4.26673e-06  1.34724e-06     0.466677        2
   265        3   1.3113e-05  7.35857e-06      2.54898        2
   266        4  1.32094e-05  5.57149e-06      1.92994        2
   267       50  0.000340852  4.02247e-05      13.9336       16
   268        2  1.49494e-05  4.74148e-06      1.64243        3
   269        2  4.21473e-06  6.14661e-07     0.212916        2
   270       14  5.12032e-05  3.95899e-05      13.7137        3
